process_name,upload_kbps,download_kbps
RiotClientServices.exe,0.05908203125,0.0
NVIDIA App.exe,0.05908203125,0.0
steam.exe,129.9638671875,0.0
NVIDIA App.exe,0.05908203125,0.0
RiotClientServices.exe,3.20556640625,0.0
LeagueClient.exe,5.033203125,0.0
msedgewebview2.exe,0.05908203125,0.0
steam.exe,180.3046875,0.0
RiotClientServices.exe,0.27587890625,0.0
opera.exe,0.05908203125,0.0
EpicGamesLauncher.exe,0.0712890625,0.0
steam.exe,180.123046875,0.0
svchost.exe,0.080078125,0.0
RiotClientServices.exe,0.236328125,0.0
opera.exe,0.34716796875,0.0
svchost.exe,0.361328125,0.0
steam.exe,173.994140625,0.0
?,0.10546875,0.0
ProxiFyre.exe,0.158203125,0.0
ciadpi.exe,0.080078125,0.0
svchost.exe,0.31689453125,0.0
opera.exe,0.10546875,0.0
steam.exe,248.185546875,0.0
?,1.21044921875,0.0
?,1.70654296875,0.0
svchost.exe,0.3876953125,0.0
msedgewebview2.exe,0.05908203125,0.0
gamingservices.exe,0.14892578125,0.0
steam.exe,236.6591796875,0.0
opera.exe,0.05908203125,0.0
RiotClientServices.exe,0.05908203125,0.0
msedgewebview2.exe,0.05908203125,0.0
?,35.1328125,0.0
?,1.189453125,0.0
gamingservices.exe,0.02734375,0.0
msedge.exe,0.05908203125,0.0
msedge.exe,0.05908203125,0.0
LeagueClient.exe,0.05908203125,0.0
opera.exe,0.119140625,0.0
RiotClientServices.exe,0.0537109375,0.0
msedgewebview2.exe,0.05908203125,0.0
msedgewebview2.exe,0.22998046875,0.0
opera.exe,0.080078125,0.0
svchost.exe,0.24169921875,0.0
LeagueClient.exe,0.0537109375,0.0
git-remote-https.exe,0.076171875,0.0
?,0.2060546875,0.0
LeagueClientUxRender.exe,0.05908203125,0.0
Code.exe,0.541015625,0.0
msedgewebview2.exe,0.05908203125,0.0
?,0.080078125,0.0
LeagueClient.exe,0.05908203125,0.0
opera.exe,0.107421875,0.0
ms-teams.exe,0.13037109375,0.0
RiotClientServices.exe,0.5205078125,0.0
LeagueClient.exe,0.421875,0.0
